product_name,primary_image_path,secondary_image_path,price,category
MIRADENT Mirawhite Gelee 100ml,MiraDentImages\MIRADENT_Mirawhite_Gelee_100ml.jpg,MiraDentImages\MIRADENT_Mirawhite_Gelee_100ml_2.jpg,18.650 TND,Dentifrices
